individual_id,YEAR,family_interview_id,psid_state_of_residence_code,family_composition_change,age,sex,number_of_children_in_fu,1968_family_identifier,marital_status,health_status,race,religion,wtr_donated,wtr_donated_to_health_org,amt_of_health_donations,total_donation_amt,total_family_income,wealth_wo_equity,weight,wealth_with_equity,sequence_number,relation_to_rp,year
866172,2005,3733.0,31.0,0.0,29.0,1.0,1.0,866.0,2.0,4.0,7.0,1.0,5.0,0.0,0.0,0.0,28000.0,15000.0,26.776999999999997,15000.0,1,10,2005
866172,2007,1574.0,31.0,0.0,31.0,1.0,1.0,866.0,2.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,28730.0,6000.0,28.701999999999998,6000.0,1,10,2007
866172,2009,906.0,32.0,0.0,33.0,1.0,1.0,866.0,2.0,4.0,7.0,1.0,5.0,0.0,0.0,0.0,38065.0,4000.0,28.701999999999998,4000.0,1,10,2009
866172,2011,6795.0,32.0,0.0,35.0,1.0,1.0,866.0,1.0,3.0,7.0,1.0,1.0,5.0,0.0,80.0,43925.0,8170.0,30.343000000000004,8170.0,1,10,2011
866172,2013,2629.0,32.0,0.0,37.0,1.0,1.0,866.0,1.0,3.0,7.0,1.0,1.0,5.0,0.0,40.0,43006.0,9500.0,30.343000000000004,9500.0,1,10,2013
866172,2015,3525.0,32.0,0.0,39.0,1.0,1.0,866.0,1.0,2.0,7.0,1.0,5.0,0.0,0.0,0.0,59260.0,3700.0,33.242,3700.0,1,10,2015
866172,2017,4144.0,32.0,1.0,41.0,1.0,0.0,866.0,1.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,80506.0,7400.0,33.018,9656.0,1,10,2017
866172,2019,2908.0,32.0,0.0,43.0,1.0,0.0,866.0,1.0,2.0,7.0,1.0,5.0,0.0,0.0,0.0,82000.0,3500.0,36.629,41500.0,1,10,2019
866172,2021,4931.0,32.0,0.0,45.0,1.0,0.0,866.0,1.0,3.0,7.0,1.0,5.0,0.0,0.0,0.0,89000.0,32500.0,36.63,131500.0,1,10,2021
868001,2001,2635.0,9.0,0.0,71.0,1.0,0.0,868.0,1.0,2.0,1.0,1.0,1.0,1.0,300.0,500.0,22032.0,202100.0,37.548,282100.0,1,10,2001
868001,2003,1069.0,9.0,0.0,73.0,1.0,0.0,868.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,2000.0,22872.0,186500.0,38.676,263500.0,1,10,2003
868001,2005,526.0,9.0,0.0,75.0,1.0,0.0,868.0,1.0,2.0,1.0,1.0,1.0,1.0,25.0,1876.0,22128.0,184600.0,38.676,364600.0,1,10,2005
868001,2007,702.0,9.0,0.0,77.0,1.0,0.0,868.0,1.0,2.0,1.0,1.0,1.0,1.0,500.0,2115.0,30100.0,201100.0,40.222,426100.0,1,10,2007
868001,2009,183.0,9.0,0.0,79.0,1.0,0.0,868.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,2450.0,31940.0,149000.0,40.222,289000.0,1,10,2009
868001,2011,777.0,9.0,0.0,81.0,1.0,0.0,868.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,2080.0,28788.0,160400.0,47.378,270400.0,1,10,2011
868001,2013,182.0,9.0,0.0,83.0,1.0,0.0,868.0,1.0,2.0,1.0,1.0,1.0,1.0,60.0,2235.0,21225.0,156000.0,47.378,276000.0,1,10,2013
868001,2015,700.0,9.0,0.0,85.0,1.0,0.0,868.0,1.0,3.0,1.0,1.0,1.0,1.0,60.0,2145.0,22643.0,115500.0,60.71,240500.0,1,10,2015
868001,2017,4205.0,9.0,0.0,87.0,1.0,0.0,868.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,2080.0,3732.0,82200.0,60.71,257200.0,1,10,2017
868001,2019,6229.0,9.0,0.0,89.0,1.0,0.0,868.0,1.0,4.0,1.0,14.0,1.0,1.0,120.0,1080.0,23438.0,72400.0,63.933,197400.0,1,10,2019
868001,2021,3083.0,9.0,0.0,91.0,1.0,0.0,868.0,1.0,4.0,1.0,14.0,1.0,1.0,400.0,1920.0,25464.0,73000.0,63.933,283000.0,1,10,2021
868004,2001,2775.0,9.0,0.0,51.0,1.0,0.0,868.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,69426.0,1159000.0,21.355999999999998,1261000.0,1,10,2001
868004,2003,1442.0,9.0,2.0,53.0,1.0,0.0,868.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,700.0,158500.0,1858500.0,22.369,1968500.0,1,10,2003
868004,2005,693.0,9.0,0.0,55.0,1.0,0.0,868.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,1350.0,254000.0,1176000.0,44.739,1593000.0,1,10,2005
868004,2007,975.0,9.0,0.0,57.0,1.0,0.0,868.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,250.0,255000.0,5175000.0,47.622,5880000.0,1,10,2007
868004,2009,1210.0,9.0,0.0,59.0,1.0,0.0,868.0,4.0,2.0,1.0,1.0,1.0,1.0,125.0,235.0,214500.0,4747000.0,47.622,5187000.0,1,10,2009
868004,2011,1549.0,9.0,0.0,61.0,1.0,0.0,868.0,4.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,202000.0,590000.0,53.068999999999996,935000.0,1,10,2011
868004,2013,4661.0,9.0,1.0,63.0,1.0,0.0,868.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,400.0,222000.0,620500.0,39.161,1070500.0,1,10,2013
868004,2015,2455.0,9.0,1.0,65.0,1.0,0.0,868.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,1100.0,280856.0,2369000.0,61.534,3129000.0,1,10,2015
868004,2017,5154.0,9.0,0.0,67.0,1.0,0.0,868.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,200.0,198010.0,1341000.0,61.534,1832000.0,1,10,2017
868004,2019,7125.0,9.0,0.0,69.0,1.0,0.0,868.0,4.0,1.0,1.0,4.0,1.0,5.0,0.0,200.0,23150.0,755000.0,68.84,1165000.0,1,10,2019
868004,2021,3892.0,9.0,0.0,71.0,1.0,0.0,868.0,4.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,127000.0,589000.0,68.84,959000.0,1,10,2021
869031,2001,4590.0,37.0,5.0,24.0,1.0,0.0,869.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,775.0,100700.0,47700.0,16.79,73700.0,1,10,2001
869031,2003,2057.0,37.0,0.0,26.0,1.0,0.0,869.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,100.0,172300.0,86800.0,17.672,151529.0,1,10,2003
869031,2005,2419.0,37.0,0.0,28.0,1.0,0.0,869.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1045.0,193700.0,213000.0,17.672,349000.0,1,10,2005
869031,2007,630.0,37.0,1.0,30.0,1.0,2.0,869.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,550.0,183200.0,250000.0,19.252,408000.0,1,10,2007
869031,2009,1474.0,37.0,1.0,32.0,1.0,3.0,869.0,1.0,2.0,1.0,1.0,1.0,1.0,200.0,500.0,305500.0,260000.0,19.252,363500.0,1,10,2009
869031,2011,7516.0,37.0,1.0,34.0,1.0,4.0,869.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1250.0,205600.0,445000.0,21.093000000000004,565000.0,1,10,2011
869031,2013,960.0,37.0,0.0,36.0,1.0,4.0,869.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,600.0,343600.0,600000.0,21.093000000000004,933000.0,1,10,2013
869031,2015,6821.0,37.0,0.0,38.0,1.0,4.0,869.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,1250.0,435000.0,930000.0,23.846,1211000.0,1,10,2015
869031,2017,421.0,37.0,0.0,40.0,1.0,4.0,869.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,2550.0,407800.0,1175000.0,23.846,1555000.0,1,10,2017
869031,2019,727.0,37.0,0.0,42.0,1.0,4.0,869.0,1.0,2.0,1.0,9.0,1.0,5.0,0.0,1300.0,335650.0,1080000.0,27.078000000000003,1480000.0,1,10,2019
869031,2021,1900.0,37.0,0.0,44.0,1.0,4.0,869.0,1.0,2.0,1.0,9.0,1.0,1.0,250.0,3750.0,471500.0,1710000.0,27.078000000000003,2260000.0,1,10,2021
875001,2001,6453.0,24.0,0.0,56.0,1.0,0.0,875.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1000.0,38880.0,36000.0,24.65,69000.0,1,10,2001
875001,2003,2028.0,24.0,0.0,58.0,1.0,0.0,875.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,200.0,45000.0,60000.0,25.754,97000.0,1,10,2003
875001,2005,7029.0,24.0,0.0,60.0,1.0,0.0,875.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,115950.0,69000.0,25.754,119000.0,1,10,2005
875001,2007,2508.0,24.0,0.0,62.0,1.0,0.0,875.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,600.0,38600.0,71000.0,26.6,121000.0,1,10,2007
875001,2009,4839.0,24.0,0.0,64.0,1.0,0.0,875.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1000.0,56340.0,30500.0,26.601,70500.0,1,10,2009
875001,2011,1954.0,24.0,0.0,66.0,1.0,0.0,875.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,43536.0,16000.0,29.346,67000.0,1,10,2011
875001,2013,1098.0,24.0,0.0,68.0,1.0,0.0,875.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,600.0,54480.0,56500.0,29.346,95500.0,1,10,2013
875001,2015,8363.0,24.0,0.0,71.0,1.0,0.0,875.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,200.0,67700.0,170000.0,35.641999999999996,310000.0,1,10,2015
875001,2017,6673.0,24.0,0.0,72.0,1.0,0.0,875.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,100.0,69200.0,209500.0,35.641999999999996,359500.0,1,10,2017
875001,2019,5501.0,24.0,0.0,74.0,1.0,0.0,875.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,100.0,15300.0,158000.0,38.419000000000004,283000.0,1,10,2019
875001,2021,5859.0,24.0,0.0,76.0,1.0,0.0,875.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,14100.0,63000.0,38.419000000000004,193375.0,1,10,2021
875004,2001,3071.0,15.0,1.0,35.0,1.0,3.0,875.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1175.0,47050.0,61000.0,20.452,81500.0,1,10,2001
875004,2003,2781.0,15.0,0.0,37.0,1.0,3.0,875.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,100.0,80040.0,52000.0,25.97,82000.0,1,10,2003
875004,2005,1918.0,35.0,0.0,39.0,1.0,3.0,875.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1000.0,37422.0,6000.0,25.97,6000.0,1,10,2005
875004,2007,4558.0,35.0,1.0,41.0,1.0,2.0,875.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1000.0,47040.0,60100.0,27.037,60100.0,1,10,2007
875004,2009,4318.0,35.0,0.0,43.0,1.0,1.0,875.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,164840.0,26000.0,27.037,94000.0,1,10,2009
875004,2011,2989.0,35.0,0.0,45.0,1.0,0.0,875.0,1.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,124140.0,139000.0,28.730999999999998,184000.0,1,10,2011
875004,2013,1615.0,35.0,1.0,47.0,1.0,0.0,875.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,161518.0,66000.0,28.730999999999998,131000.0,1,10,2013
875004,2015,6398.0,35.0,0.0,50.0,1.0,0.0,875.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,80030.0,38000.0,32.342,68000.0,1,10,2015
875004,2017,5485.0,35.0,1.0,51.0,1.0,0.0,875.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,68030.0,128000.0,32.374,218000.0,1,10,2017
875004,2019,4652.0,35.0,0.0,53.0,1.0,0.0,875.0,1.0,2.0,1.0,14.0,1.0,5.0,0.0,550.0,98075.0,118500.0,36.339,118500.0,1,10,2019
875004,2021,7442.0,35.0,0.0,56.0,1.0,0.0,875.0,1.0,2.0,1.0,14.0,5.0,0.0,0.0,0.0,107120.0,85000.0,36.339,85000.0,1,10,2021
876003,2001,1638.0,24.0,1.0,48.0,1.0,0.0,876.0,4.0,2.0,1.0,0.0,1.0,5.0,0.0,100.0,52000.0,3500.0,34.105,54500.0,1,10,2001
876003,2003,418.0,24.0,1.0,50.0,1.0,0.0,876.0,4.0,2.0,1.0,0.0,1.0,1.0,30.0,130.0,54900.0,80500.0,50.143,122500.0,1,10,2003
876003,2005,2251.0,24.0,0.0,52.0,1.0,0.0,876.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,49500.0,7500.0,50.143,62500.0,1,10,2005
876003,2007,349.0,24.0,0.0,54.0,1.0,0.0,876.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,59145.0,176000.0,51.988,251000.0,1,10,2007
876003,2009,1551.0,24.0,0.0,56.0,1.0,0.0,876.0,4.0,2.0,1.0,0.0,1.0,5.0,0.0,200.0,57000.0,188000.0,51.988,268000.0,1,10,2009
876003,2011,3197.0,24.0,0.0,58.0,1.0,0.0,876.0,4.0,3.0,1.0,0.0,1.0,5.0,0.0,325.0,73000.0,264100.0,56.571000000000005,346100.0,1,10,2011
876003,2013,4292.0,24.0,8.0,60.0,1.0,1.0,876.0,4.0,3.0,1.0,0.0,1.0,1.0,25.0,125.0,73847.0,195000.0,42.528999999999996,296500.0,1,10,2013
876003,2015,4321.0,24.0,0.0,62.0,1.0,0.0,876.0,4.0,3.0,1.0,0.0,1.0,5.0,0.0,300.0,59290.0,39000.0,49.961000000000006,148500.0,1,10,2015
876003,2017,5544.0,24.0,0.0,64.0,1.0,0.0,876.0,4.0,4.0,1.0,0.0,1.0,1.0,300.0,600.0,83410.0,248000.0,49.961999999999996,361500.0,1,10,2017
876003,2019,1401.0,24.0,0.0,66.0,1.0,0.0,876.0,4.0,4.0,1.0,15.0,1.0,5.0,0.0,700.0,109016.0,302000.0,54.961000000000006,415300.0,1,10,2019
876003,2021,1208.0,24.0,0.0,68.0,1.0,0.0,876.0,4.0,4.0,1.0,15.0,5.0,0.0,0.0,0.0,86440.0,422000.0,54.961000000000006,684000.0,1,10,2021
876030,2001,1776.0,24.0,0.0,26.0,1.0,0.0,876.0,5.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,27212.0,1354.0,29.595,1354.0,1,10,2001
876030,2003,1847.0,24.0,0.0,28.0,1.0,0.0,876.0,4.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,28100.0,0.0,31.405,0.0,1,10,2003
876030,2005,99.0,24.0,0.0,30.0,1.0,0.0,876.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,25000.0,0.0,31.405,0.0,1,10,2005
876030,2007,462.0,24.0,0.0,32.0,1.0,0.0,876.0,4.0,3.0,1.0,8.0,1.0,5.0,0.0,200.0,25150.0,7200.0,32.655,8200.0,1,10,2007
876030,2009,422.0,24.0,0.0,34.0,1.0,0.0,876.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,47400.0,4000.0,32.655,2000.0,1,10,2009
876030,2011,4258.0,24.0,0.0,37.0,1.0,0.0,876.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,26000.0,4900.0,34.263000000000005,4900.0,1,10,2011
876030,2013,4964.0,24.0,0.0,39.0,1.0,0.0,876.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,56050.0,27000.0,34.263000000000005,27000.0,1,10,2013
876030,2015,3307.0,24.0,0.0,41.0,1.0,0.0,876.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,58012.0,1500.0,38.477,1500.0,1,10,2015
876030,2017,5331.0,24.0,0.0,43.0,1.0,0.0,876.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,52000.0,-5000.0,38.477,-5000.0,1,10,2017
876030,2019,1644.0,24.0,2.0,44.0,1.0,2.0,876.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,117100.0,303500.0,10.671,308500.0,1,10,2019
876030,2021,1616.0,24.0,0.0,47.0,1.0,2.0,876.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,1000.0,120350.0,4000.0,10.671,9000.0,1,10,2021
878002,2001,3370.0,45.0,0.0,54.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,61100.0,40500.0,52.199,61500.0,1,10,2001
878002,2003,847.0,45.0,0.0,56.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,150.0,79500.0,58100.0,54.169,135100.0,1,10,2003
878002,2005,1549.0,45.0,0.0,58.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,180.0,89800.0,117000.0,54.169,288000.0,1,10,2005
878002,2007,1144.0,45.0,0.0,60.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,950.0,107400.0,119000.0,57.13399999999999,324000.0,1,10,2007
878002,2009,706.0,45.0,0.0,62.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,1.0,1.0,50.0,890.0,133013.0,117000.0,57.13399999999999,174000.0,1,10,2009
878002,2011,5127.0,45.0,0.0,64.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,1660.0,136500.0,31000.0,63.236000000000004,86000.0,1,10,2011
878002,2013,2129.0,45.0,0.0,66.0,2.0,0.0,878.0,4.0,3.0,1.0,1.0,1.0,1.0,200.0,1350.0,73600.0,152000.0,63.236000000000004,230000.0,1,10,2013
878002,2015,390.0,45.0,0.0,68.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,1300.0,127674.0,248000.0,72.32,383000.0,1,10,2015
878002,2017,400.0,45.0,0.0,70.0,2.0,0.0,878.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,1600.0,107593.0,70500.0,72.32,180500.0,1,10,2017
878002,2019,1526.0,45.0,0.0,72.0,2.0,0.0,878.0,4.0,2.0,1.0,4.0,1.0,5.0,0.0,900.0,123165.0,125000.0,77.954,295000.0,1,10,2019
878002,2021,2070.0,45.0,0.0,74.0,2.0,0.0,878.0,4.0,2.0,1.0,4.0,1.0,5.0,0.0,1350.0,98005.0,144000.0,77.954,364000.0,1,10,2021
878031,2001,2727.0,45.0,0.0,31.0,1.0,0.0,878.0,2.0,3.0,1.0,0.0,1.0,1.0,25.0,25.0,36100.0,18800.0,54.809,18800.0,1,10,2001
878031,2003,3838.0,45.0,0.0,33.0,1.0,0.0,878.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,41000.0,80100.0,57.973,81100.0,1,10,2003
878031,2005,3200.0,45.0,0.0,35.0,1.0,0.0,878.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,56000.0,-3100.0,57.973,146900.0,1,10,2005
878031,2007,1447.0,45.0,0.0,37.0,1.0,0.0,878.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,48000.0,5000.0,61.943000000000005,100000.0,1,10,2007
878031,2009,328.0,45.0,2.0,39.0,1.0,0.0,878.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,100.0,102000.0,45000.0,30.971999999999998,-127800.0,1,10,2009
878031,2011,6260.0,45.0,1.0,41.0,1.0,1.0,878.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,70.0,114150.0,45700.0,32.912,29097.0,1,10,2011
878031,2013,3766.0,45.0,0.0,43.0,1.0,1.0,878.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,129800.0,41000.0,32.912,53000.0,1,10,2013
878031,2015,8490.0,45.0,0.0,46.0,1.0,1.0,878.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,147000.0,-7400.0,37.364000000000004,70600.0,1,10,2015
878031,2017,514.0,45.0,0.0,47.0,1.0,1.0,878.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,149000.0,37000.0,37.364000000000004,113000.0,1,10,2017
878031,2019,2172.0,45.0,0.0,49.0,1.0,1.0,878.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,100.0,149000.0,39000.0,42.445,206000.0,1,10,2019
878031,2021,8002.0,45.0,0.0,51.0,1.0,1.0,878.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,200.0,175000.0,50000.0,42.446000000000005,387000.0,1,10,2021
879001,2001,4993.0,9.0,0.0,59.0,1.0,0.0,879.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,0.0,282000.0,95000.0,11.857000000000001,160000.0,1,10,2001
879001,2003,4066.0,9.0,0.0,61.0,1.0,0.0,879.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,1500.0,254500.0,158000.0,12.338,333000.0,1,10,2003
879001,2005,6684.0,9.0,0.0,63.0,1.0,0.0,879.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,0.0,400150.0,302000.0,12.338,422000.0,1,10,2005
879001,2007,7140.0,9.0,0.0,65.0,1.0,0.0,879.0,1.0,1.0,1.0,8.0,5.0,0.0,0.0,0.0,306600.0,145000.0,13.068,425000.0,1,10,2007
879001,2009,6074.0,9.0,0.0,67.0,1.0,0.0,879.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,600.0,233500.0,600000.0,13.068,695000.0,1,10,2009
879001,2011,7546.0,9.0,1.0,69.0,1.0,0.0,879.0,1.0,1.0,1.0,8.0,1.0,9.0,0.0,0.0,188516.0,60000.0,14.175999999999998,140000.0,1,10,2011
879001,2013,5872.0,9.0,0.0,71.0,1.0,0.0,879.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,1200.0,212200.0,336000.0,21.264,626000.0,1,10,2013
879001,2015,6226.0,9.0,0.0,73.0,1.0,0.0,879.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,0.0,205000.0,210000.0,25.344,480000.0,1,10,2015
879001,2017,341.0,9.0,0.0,75.0,1.0,0.0,879.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,1040.0,248350.0,269800.0,25.345,219800.0,1,10,2017
879001,2019,9458.0,9.0,0.0,77.0,1.0,0.0,879.0,1.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,111200.0,550000.0,27.893,1154000.0,1,10,2019
879001,2021,8838.0,9.0,0.0,79.0,1.0,0.0,879.0,1.0,2.0,1.0,6.0,5.0,0.0,0.0,1000.0,137000.0,394000.0,27.894000000000002,1344000.0,1,10,2021
880003,2001,3021.0,36.0,0.0,44.0,1.0,3.0,880.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,1160.0,80050.0,21500.0,23.524,61500.0,1,10,2001
880003,2003,1976.0,36.0,0.0,46.0,1.0,2.0,880.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,650.0,101398.0,39000.0,24.404,64000.0,1,10,2003
880003,2005,4533.0,36.0,0.0,48.0,1.0,0.0,880.0,1.0,3.0,1.0,8.0,1.0,1.0,100.0,930.0,110629.0,43500.0,24.404,123500.0,1,10,2005
880003,2007,832.0,36.0,1.0,50.0,1.0,0.0,880.0,1.0,3.0,1.0,8.0,1.0,1.0,25.0,785.0,132961.0,6500.0,25.628,108500.0,1,10,2007
880003,2009,733.0,36.0,1.0,52.0,1.0,0.0,880.0,1.0,2.0,1.0,8.0,1.0,1.0,25.0,845.0,118189.0,7500.0,25.223000000000003,168500.0,1,10,2009
880003,2011,864.0,36.0,0.0,54.0,1.0,0.0,880.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,800.0,122680.0,3000.0,27.18,124000.0,1,10,2011
880003,2013,7897.0,36.0,0.0,57.0,1.0,0.0,880.0,1.0,5.0,1.0,8.0,1.0,1.0,150.0,1100.0,122943.0,32265.0,27.18,159167.0,1,10,2013
880003,2015,746.0,36.0,0.0,58.0,1.0,0.0,880.0,1.0,4.0,1.0,8.0,1.0,5.0,0.0,550.0,103392.0,526286.0,30.921,656286.0,1,10,2015
880003,2017,3070.0,36.0,0.0,60.0,1.0,0.0,880.0,1.0,4.0,1.0,8.0,1.0,1.0,25.0,185.0,101711.0,128000.0,30.921,369400.0,1,10,2017
880003,2019,4656.0,36.0,0.0,62.0,1.0,0.0,880.0,1.0,4.0,1.0,9.0,1.0,1.0,200.0,500.0,109889.0,680000.0,35.402,965000.0,1,10,2019
880003,2021,6938.0,36.0,0.0,65.0,1.0,0.0,880.0,1.0,4.0,1.0,9.0,1.0,0.0,0.0,250.0,118389.0,1060000.0,35.403,1345000.0,1,10,2021
881003,2001,4854.0,21.0,0.0,49.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,1.0,300.0,4400.0,310000.0,328000.0,28.171,478000.0,1,10,2001
881003,2003,752.0,21.0,1.0,51.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,3000.0,364800.0,673334.0,29.026999999999997,743334.0,1,10,2003
881003,2005,2885.0,21.0,0.0,53.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,1.0,1000.0,11500.0,678500.0,1300000.0,29.026999999999997,1410000.0,1,10,2005
881003,2007,3231.0,21.0,0.0,55.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,1.0,250.0,9850.0,385300.0,1775000.0,30.016,2000000.0,1,10,2007
881003,2009,5647.0,21.0,0.0,57.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,12500.0,371400.0,1770000.0,28.791,1985000.0,1,10,2009
881003,2011,319.0,21.0,0.0,59.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,6000.0,383700.0,2034000.0,30.89,2164000.0,1,10,2011
881003,2013,5687.0,21.0,0.0,61.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,6000.0,465000.0,2025000.0,30.891,2165000.0,1,10,2013
881003,2015,4350.0,21.0,0.0,63.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,6900.0,388264.0,832000.0,40.611999999999995,1018000.0,1,10,2015
881003,2017,1056.0,21.0,0.0,65.0,1.0,0.0,881.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,6000.0,460000.0,2390000.0,40.611999999999995,2597000.0,1,10,2017
881003,2019,9098.0,21.0,0.0,67.0,1.0,0.0,881.0,1.0,1.0,1.0,13.0,1.0,5.0,0.0,7800.0,521238.0,4127000.0,45.053999999999995,4652000.0,1,10,2019
881003,2021,139.0,21.0,0.0,69.0,1.0,0.0,881.0,1.0,1.0,1.0,13.0,1.0,5.0,0.0,9600.0,507500.0,4013000.0,45.053999999999995,4563000.0,1,10,2021
885030,2001,1639.0,14.0,0.0,26.0,1.0,0.0,885.0,2.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,123400.0,50000.0,27.896,50000.0,1,10,2001
885030,2003,234.0,14.0,2.0,28.0,1.0,0.0,885.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,23550.0,6513.0,14.806,9013.0,1,10,2003
885030,2005,3416.0,14.0,0.0,30.0,1.0,0.0,885.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,59300.0,10000.0,14.806,17000.0,1,10,2005
885030,2007,2868.0,24.0,2.0,32.0,1.0,0.0,885.0,5.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,51300.0,40000.0,15.34,40000.0,1,10,2007
885030,2009,2506.0,24.0,2.0,34.0,1.0,2.0,885.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,2000.0,84700.0,511000.0,11.505,511000.0,1,10,2009
